标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
金源公寓 2室2厅 2200元,2室2厅,89,2200,24.719
南北乐章 2室1厅 2000元,2室1厅,78,2000,25.641
大华海派风景西边套，采光充足，精装拎包入住！,3室2厅,108.57,5500,50.659
荷裕庭 2室2厅 1670元,2室2厅,80,1670,20.875
都市港湾 1室0厅 1500元,1室0厅,38,1500,39.474
瑞金华丽嘉苑 2室2厅 2600元,2室2厅,91.7,2600,28.353
闲林山水一室一厅精装修拎包入住首租,1室1厅,51.8,3000,57.915
欧美金融城 3室2厅 4700元,3室2厅,89,4700,52.809
地铁站500米朗诗未来街区，大四房3300低价出租,4室2厅,113.72,3300,29.019
玖玖国际财富中心 3室2厅 1800元,3室2厅,56,1800,32.143
金都夏宫 3室2厅 2500元,3室2厅,89,2500,28.09
西田公馆 2室1厅 3500元,2室1厅,56.68,3500,61.75
风雅乐府跃式户型采光无忧，简装配套齐全，拎包入住！,3室1厅,84.25,5300,62.908
乔司南地铁口 复地连城国际 简装两室  出租,2室1厅,76.76,2800,36.477
广厦天都城天漾 2室2厅 2800元,2室2厅,88.25,2800,31.728
闲林山水紫薇苑小三房简装拎包入住,3室1厅,90,3300,36.667
余之城 3室2厅 5500元,3室2厅,126,5500,43.651
星雅嘉园逸品苑 3室2厅 2600元,3室2厅,100.55,2600,25.858
欧美金融城 3室2厅 4800元,3室2厅,98,4800,48.98
赵家弄 2室1厅 2200元,2室1厅,77.01,2200,28.568
未来科技城 融创金成西溪海 品质好房 找品质好客~,4室2厅,123.1,3700,30.057
胡姬花园 3室2厅 3600元,3室2厅,140,3600,25.714
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
东田擎天半岛 2室2厅 3500元,2室2厅,89,3500,39.326
新苑公寓 2室1厅 3000元,2室1厅,97,3000,30.928
爱民路 3室1厅 2500元,3室1厅,83,2500,30.12
闲林山水两房精装出租，家电齐全，拎包入住,2室2厅,75,3300,44.0
岸上蓝山 3室2厅 4000元,3室2厅,141.6,4000,28.249
东晖龙悦湾 3室2厅 1300元,3室2厅,122.14,1300,10.644
景瑞御华府89平3房业主急租 价格由看房的你来定！,3室1厅,89,1800,20.225
广厦天都城天河苑 2室1厅 2500元,2室1厅,63.54,2500,39.345
广厦天都城天漾 2室1厅 1500元,2室1厅,88,1500,17.045
同城印象花苑西区 2室1厅 2500元,2室1厅,55,2500,45.455
绿城蓝庭东区 2室1厅 3100元,2室1厅,76,3100,40.789
小城之春花苑 3室2厅 4000元,3室2厅,135,4000,29.63
庭院深深 2室1厅 2300元,2室1厅,88.94,2300,25.86
翡翠城精装修3房，位置极好，拎包入住，随时可看,3室2厅,159.95,6500,40.638
雅居乐国际花园 3室1厅 3000元,3室1厅,89,3000,33.708
华元欢乐城 1室1厅 2000元,1室1厅,32.19,2000,62.131
瑞金华庭嘉苑 3室1厅 1800元,3室1厅,92,1800,19.565
艺尚里 3室2厅 2800元,3室2厅,101,2800,27.723
青枫墅园 3室2厅 2600元,3室2厅,89,2600,29.213
广厦天都城天河苑 2室1厅 2000元,2室1厅,49,2000,40.816
欧美金融城 3室2厅 6500元,3室2厅,128,6500,50.781
亿丰蔚蓝郡 4室2厅 5500元,4室2厅,132.09,5500,41.638
华元欢乐城 1室1厅 2500元,1室1厅,35,2500,71.429
金都夏宫 3室2厅 3500元,3室2厅,122,3500,28.689
太平家园 3室2厅 2500元,3室2厅,120,2500,20.833
东冠逸家 2室2厅 3300元,2室2厅,91.42,3300,36.097
怡景花城精装两房拎包入住中间楼层,2室2厅,106,4000,37.736
东湖公寓 3室2厅 1100元,3室2厅,103,1100,10.68
百家乐西园 3室1厅 4500元,3室1厅,90,4500,50.0
绿城蓝庭西区 2室2厅 2750元,2室2厅,85,2750,32.353
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
众安理想湾 4室1厅 2800元,4室1厅,112,2800,25.0
华元蒙卡岸 4室2厅 4500元,4室2厅,128.11,4500,35.126
邱山小区 2室1厅 1800元,2室1厅,56,1800,32.143
庭院深深 2室1厅 1500元,2室1厅,98,1500,15.306
大华西溪风情 4室2厅 15000元,4室2厅,233,15000,64.378
地铁七百米左右，精装修的单身公寓，快来看看啊,1室1厅,28,2600,92.857
阿里巴巴旁精装酒店式公寓 拎包入住,1室1厅,59.1,3600,60.914
广厦天都城爱尚公寓 3室2厅 3200元,3室2厅,88,3200,36.364
万泰城章 2室2厅 2800元,2室2厅,89,2800,31.461
新湖果岭 3室2厅 3300元,3室2厅,136,3300,24.265
金都夏宫 2室2厅 2800元,2室2厅,89,2800,31.461
盛世家园89方两房朝南，采光好,2室2厅,89,3000,33.708
金帝海珀二期 3室1厅 3000元,3室1厅,87.46,3000,34.301
"阿里巴巴，西溪蓝海小区住宅，家具家电全配,布置温馨",1室1厅,46,3000,65.217
豪波西溪润景 1室1厅 1900元,1室1厅,50,1900,38.0
岸上蓝山 2室2厅 3000元,2室2厅,77,3000,38.961
雅居乐国际花园 3室2厅 3000元,3室2厅,89,3000,33.708
欧美金融城 1室1厅 50000元,1室1厅,98.65,50000,506.842
西溪欢乐城边 成熟商圈 自住装修 光线充足,3室2厅,118,4800,40.678
赞成美树 3室2厅 4500元,3室2厅,164.46,4500,27.362
广厦天都城天月苑 8室3厅 3500元,8室3厅,214,3500,16.355
广厦天都城蓝调公寓 2室2厅 1800元,2室2厅,89.5,1800,20.112
金岸提香 3室2厅 3000元,3室2厅,89.02,3000,33.7
亲亲家园四期 3室1厅 5000元,3室1厅,113.91,5000,43.894
钱塘梧桐蓝山 3室2厅 2500元,3室2厅,126,2500,19.841
美好桂花溪园 3室1厅 2000元,3室1厅,92,2000,21.739
翡翠城 3室2厅 4600元,3室2厅,155,4600,29.677
汇观山花苑 4室2厅 2800元,4室2厅,130,2800,21.538
美好桂花金座 4室2厅 4500元,4室2厅,138,4500,32.609
运河玲珑香榭 2室1厅 2800元,2室1厅,90,2800,31.111
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
绿城桃源小镇 5室2厅 10000元,5室2厅,307,10000,32.573
广厦天都城天泉苑 4室2厅 3800元,4室2厅,263.53,3800,14.42
良渚花苑新村 3室1厅 3200元,3室1厅,95,3200,33.684
泊悦府 3室2厅 3500元,3室2厅,117.91,3500,29.684
华元西溪欢乐城 2室1厅 3000元,2室1厅,48,3000,62.5
单身公寓，小区位置好，出行方便，家具家电齐全,3室2厅,146,5200,35.616
广厦天都城天星苑 3室2厅 2500元,3室2厅,118,2500,21.186
精装公寓，咫尺阿里，五常湿地公园旁，享受品质生活,1室2厅,37.1,3200,86.253
华元欢乐城 1室1厅 2000元,1室1厅,32.19,2000,62.131
瑞金华庭嘉苑 3室1厅 1800元,3室1厅,92,1800,19.565
艺尚里 3室2厅 2800元,3室2厅,101,2800,27.723
青枫墅园 3室2厅 2600元,3室2厅,89,2600,29.213
广厦天都城天河苑 2室1厅 2000元,2室1厅,49,2000,40.816
欧美金融城 3室2厅 6500元,3室2厅,128,6500,50.781
亿丰蔚蓝郡 4室2厅 5500元,4室2厅,132.09,5500,41.638
华元欢乐城 1室1厅 2500元,1室1厅,35,2500,71.429
金都夏宫 3室2厅 3500元,3室2厅,122,3500,28.689
太平家园 3室2厅 2500元,3室2厅,120,2500,20.833
东冠逸家 2室2厅 3300元,2室2厅,91.42,3300,36.097
怡景花城精装两房拎包入住中间楼层,2室2厅,106,4000,37.736
东湖公寓 3室2厅 1100元,3室2厅,103,1100,10.68
百家乐西园 3室1厅 4500元,3室1厅,90,4500,50.0
绿城蓝庭西区 2室2厅 2750元,2室2厅,85,2750,32.353
广和美地兰庭 2室1厅 2500元,2室1厅,83,2500,30.12
金都夏宫 4室2厅 3500元,4室2厅,122.1,3500,28.665
华元欢乐城 2室1厅 3000元,2室1厅,35,3000,85.714
中装2居室 拎包入住 2016年装修的 您可放心入住,2室2厅,89,2500,28.09
金都夏宫 3室2厅 3000元,3室2厅,89,3000,33.708
赞成檀府 3室1厅 2800元,3室1厅,120,2800,23.333
翡翠城 2室2厅 4200元,2室2厅,89,4200,47.191
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
梦想小镇旁，咫尺阿里巴巴，精装住宅小区，配套齐全,3室2厅,109.8,5400,49.18
西溪泊岸 2室1厅 4000元,2室1厅,60.1,4000,66.556
朗诗未来街区 3室2厅 3000元,3室2厅,87,3000,34.483
华元欢乐城 2室1厅 2700元,2室1厅,45,2700,60.0
滨江万家名城，配套齐全，采光无遮，拎包入住 !,3室2厅,89.51,4600,51.391
毓秀家园 1室1厅 2000元,1室1厅,39.86,2000,50.176
众安理想湾 2室2厅 2600元,2室2厅,80.49,2600,32.302
信达柳郡 3室1厅 3300元,3室1厅,139,3300,23.741
万科良渚文化村未来城 3室1厅 4000元,3室1厅,85,4000,47.059
金都夏宫 3室2厅 3000元,3室2厅,89,3000,33.708
精装公寓，咫尺阿里，五常湿地公园旁，享受品质生活,1室1厅,38,2800,73.684
湖山帝景湾 3室1厅 4500元,3室1厅,89,4500,50.562
瑞城温莎郡 3室2厅 2600元,3室2厅,86,2600,30.233
万通时尚公馆 3室1厅 5300元,3室1厅,89,5300,59.551
金都夏宫 3室2厅 3000元,3室2厅,89,3000,33.708
美好桂花星座 2室1厅 2500元,2室1厅,63.64,2500,39.283
众安理想湾 2室1厅 2300元,2室1厅,82,2300,28.049
欧美金融城 1室1厅 1440元,1室1厅,35,1440,41.143
东厦东港花苑 2室1厅 2300元,2室1厅,88,2300,26.136
美好桂花星座 2室1厅 2300元,2室1厅,63.9,2300,35.994
未来科技城板块，自住精装，拎包入住,2室1厅,88.11,5200,59.017
西溪华东园 5室2厅 9800元,5室2厅,280,9800,35.0
万宝城 2室1厅 3000元,2室1厅,40,3000,75.0
闲林山水丹枫苑精装三房拎包入住电梯房,3室2厅,138,4000,28.986
优选租房，价格合理，环境舒适，配套齐全，品质服务。,2室1厅,88.4,2500,28.281
房间干净素雅 出行方便 配套成熟,3室1厅,90,2600,28.889
奥克斯杭州未来中心 3室1厅 4500元,3室1厅,96,4500,46.875
西溪八方城两室一厅一厨两卫等您来,2室1厅,55,4300,78.182
广厦天都城天河苑 1室0厅 1600元,1室0厅,26,1600,61.538
闲林山水丹枫苑 1室1厅 2900元,1室1厅,53,2900,54.717
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
中交悦西溪 4室4厅 10000元,4室4厅,300,10000,33.333
信达柳郡 3室1厅 1650元,3室1厅,92,1650,17.935
万泰城章东边套全明户型，3个阳台视野开阔明亮1900/月,3室2厅,88,1900,21.591
星运丽园 3室2厅 2000元,3室2厅,123.5,2000,16.194
新湖果岭 5室2厅 8000元,5室2厅,310,8000,25.806
新明半岛 3室2厅 3500元,3室2厅,130,3500,26.923
金都夏宫 3室2厅 3000元,3室2厅,89,3000,33.708
华元欢乐城 2室1厅 2200元,2室1厅,32.62,2200,67.443
阿里巴巴文一西路海创园未来科技城新城峯璟住宅出租！,3室2厅,85,5500,64.706
朗诗未来街区东园 3室1厅 3800元,3室1厅,84,3800,45.238
三墩景溪南苑 2室1厅 2800元,2室1厅,60,2800,46.667
万科经典三房户型 精装修 拎包入住,3室2厅,86.95,5200,59.804
美好桂花金座 2室2厅 2800元,2室2厅,89.64,2800,31.236
万宝城 1室1厅 1800元,1室1厅,34.12,1800,52.755
雅居乐国际花园 3室2厅 3500元,3室2厅,124.25,3500,28.169
万宝城 2室1厅 2200元,2室1厅,34.12,2200,64.478
金都夏宫 3室1厅 2700元,3室1厅,89,2700,30.337
华元欢乐城 2室1厅 2500元,2室1厅,35,2500,71.429
金都夏宫 4室1厅 3400元,4室1厅,90,3400,37.778
赞成龙兴道一号 3室2厅 2600元,3室2厅,89,2600,29.213
复地上城 3室2厅 3000元,3室2厅,89,3000,33.708
良景学府 3室1厅 2400元,3室1厅,98,2400,24.49
金都夏宫 1室1厅 2300元,1室1厅,50,2300,46.0
广厦天都城天河苑 2室1厅 2100元,2室1厅,52,2100,40.385
中交悦西溪 3室2厅 6500元,3室2厅,87.9,6500,73.948
瑞金华庭嘉苑 3室2厅 1700元,3室2厅,90.44,1700,18.797
闲林山水木兰苑 3室2厅 4000元,3室2厅,126,4000,31.746
阿里巴巴文一西路海创园未来科技城新城峯璟住宅出租！,3室2厅,89,5400,60.674
美致生活广场 2室2厅 1700元,2室2厅,33,1700,51.515
保亿风景晨园 1室1厅 2400元,1室1厅,36,2400,66.667
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
绿城蓝庭东区 1室1厅 1200元,1室1厅,30,1200,40.0
华元欢乐城 1室1厅 2200元,1室1厅,35,2200,62.857
豪波西溪润景 2室1厅 4400元,2室1厅,64,4400,68.75
金帝海珀二期 3室2厅 3200元,3室2厅,120,3200,26.667
东田擎天半岛 3室2厅 1500元,3室2厅,89,1500,16.854
拎包入住，五室家电齐全，阁楼房，随时可看,5室2厅,84.84,3900,45.969
玉都枫景 3室1厅 2800元,3室1厅,89,2800,31.461
广厦天都城天水苑 3室2厅 3200元,3室2厅,135.41,3200,23.632
新西湖小镇 2室1厅 2200元,2室1厅,85,2200,25.882
亲亲家园三期 4室1厅 6000元,4室1厅,138.36,6000,43.365
广厦天都城爵士花园 3室1厅 3000元,3室1厅,127,3000,23.622
惠都家园 3室1厅 2500元,3室1厅,86,2500,29.07
逸居城 2室2厅 3800元,2室2厅,89,3800,42.697
广厦天都城天风苑 3室2厅 3200元,3室2厅,102,3200,31.373
广厦天都城天泉苑 3室2厅 3200元,3室2厅,138,3200,23.188
众安理想湾 3室2厅 2500元,3室2厅,167.21,2500,14.951
万宝城 2室1厅 2500元,2室1厅,28,2500,89.286
悦泽公寓 3室2厅 2700元,3室2厅,90,2700,30.0
赞成香颂二期 3室2厅 2500元,3室2厅,102,2500,24.51
瑞金华庭嘉苑 3室1厅 3000元,3室1厅,94,3000,31.915
东田擎天半岛 3室2厅 2200元,3室2厅,89.74,2200,24.515
广厦天都城天泉苑 3室2厅 2800元,3室2厅,120,2800,23.333
玖玖国际财富中心 2室1厅 2200元,2室1厅,60,2200,36.667
赞成乐山红叶 3室2厅 2600元,3室2厅,87.56,2600,29.694
房东诚心出租 可长租 租金不递增 看房方便,5室2厅,119,2300,19.328
华元西溪欢乐城 2室1厅 3200元,2室1厅,44.1,3200,72.562
顺达花苑东区 3室2厅 2600元,3室2厅,120,2600,21.667
华元西溪欢乐城 2室2厅 3400元,2室2厅,40,3400,85.0
融创金成西溪海 3室2厅 2800元,3室2厅,89,2800,31.461
瑞金华丽嘉苑 1室1厅 2000元,1室1厅,44.63,2000,44.813
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
绿城蓝庭东区 1室1厅 1200元,1室1厅,30,1200,40.0
华元欢乐城 1室1厅 2200元,1室1厅,35,2200,62.857
豪波西溪润景 2室1厅 4400元,2室1厅,64,4400,68.75
金帝海珀二期 3室2厅 3200元,3室2厅,120,3200,26.667
东田擎天半岛 3室2厅 1500元,3室2厅,89,1500,16.854
拎包入住，五室家电齐全，阁楼房，随时可看,5室2厅,84.84,3900,45.969
玉都枫景 3室1厅 2800元,3室1厅,89,2800,31.461
广厦天都城天水苑 3室2厅 3200元,3室2厅,135.41,3200,23.632
新西湖小镇 2室1厅 2200元,2室1厅,85,2200,25.882
亲亲家园三期 4室1厅 6000元,4室1厅,138.36,6000,43.365
广厦天都城爵士花园 3室1厅 3000元,3室1厅,127,3000,23.622
精装带车位 楼层好 位置佳 好房从速,4室2厅,89,3000,33.708
广厦天都城天熙公馆 4室2厅 6000元,4室2厅,165,6000,36.364
南北乐章 2室1厅 2200元,2室1厅,90,2200,24.444
金成英特学府 3室2厅 3000元,3室2厅,89.52,3000,33.512
万宝城 3室2厅 2200元,3室2厅,39.33,2200,55.937
大华西溪风情 3室2厅 6500元,3室2厅,120,6500,54.167
新湖菲林 5室2厅 5500元,5室2厅,128,5500,42.969
万通时尚公馆 3室2厅 4300元,3室2厅,89,4300,48.315
华元欢乐城 1室1厅 2300元,1室1厅,45,2300,51.111
欧美金融城 3室1厅 4700元,3室1厅,89,4700,52.809
瑞金华庭嘉苑 3室2厅 2400元,3室2厅,89,2400,26.966
三盛颐景御园 4室2厅 4500元,4室2厅,167,4500,26.946
绿城莲园 3室2厅 3900元,3室2厅,89,3900,43.82
盛世嘉园朝南单身公寓出租拎包入住,1室1厅,44.13,2200,49.853
华元欢乐城 2室2厅 2500元,2室2厅,55,2500,45.455
美莱国际中心写字楼 3室2厅 5000元,3室2厅,75,5000,66.667
欧美金融城 3室2厅 5000元,3室2厅,89,5000,56.18
绿城桃源小镇 2室2厅 1500元,2室2厅,89,1500,16.854
新西湖小镇 2室1厅 2100元,2室1厅,78,2100,26.923
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
良渚文化村白鹭郡南 2室2厅 3500元,2室2厅,88,3500,39.773
新西湖小镇 2室2厅 2500元,2室2厅,75.89,2500,32.942
万科品质 精装三房 高楼层 视野景观好,3室1厅,89,4800,53.933
金都夏宫 3室2厅 3000元,3室2厅,139,3000,21.583
中港罗兰小镇 3室2厅 1600元,3室2厅,89,1600,17.978
出租！出租 全明户型 视线好 随时住 看房方便租金可谈,3室2厅,82,6200,75.61
东海水景城 1室1厅 2500元,1室1厅,63,2500,39.683
东厦东港花苑 2室2厅 2400元,2室2厅,82,2400,29.268
丰梅路10-21号 3室1厅 3200元,3室1厅,96,3200,33.333
星桥桂花城 3室1厅 3200元,3室1厅,89,3200,35.955
华元欢乐城 4室2厅 4500元,4室2厅,130,4500,34.615
房东诚心租的，小区环境不错，...............,1室1厅,54,1600,29.63
雅居乐国际花园 3室1厅 1800元,3室1厅,89.81,1800,20.042
美致生活广场 3室2厅 2000元,3室2厅,106,2000,18.868
CBC时代大观 1室1厅 2100元,1室1厅,45,2100,46.667
东厦东港花苑 2室1厅 2000元,2室1厅,80.15,2000,24.953
东海水景城 1室1厅 2300元,1室1厅,50,2300,46.0
庭院深深 3室1厅 2800元,3室1厅,89,2800,31.461
闲林山水梅兰苑 2室1厅 2500元,2室1厅,78,2500,32.051
三墩景溪北苑 2室1厅 2900元,2室1厅,62,2900,46.774
绿城蓝庭东区 2室1厅 3300元,2室1厅,85.66,3300,38.524
排屋自带一个大花园，简单装修，办公兼居住的上上选。,3室2厅,240.88,5500,22.833
CBC时代大观 1室1厅 2100元,1室1厅,35.74,2100,58.758
逸居城 2室1厅 4300元,2室1厅,91,4300,47.253
精装交付，多层电梯洋房，楼层好。,3室2厅,138,6800,49.275
良渚文化村白鹭郡北 2室2厅 3000元,2室2厅,82,3000,36.585
广厦天都城天河苑 2室1厅 2000元,2室1厅,46,2000,43.478
翡翠城 3是2厅2卫 随时入住 看房方便,3室2厅,147,4800,32.653
江南新港公寓 3室1厅 3400元,3室1厅,126,3400,26.984
翡翠城自住精装修4房，带地暖，适合高管人士入住,5室2厅,164,18000,109.756
标题,户型,面积（平方）,房租（元/月）,每平方房租（元）
东海水景城 2室2厅 2900元,2室2厅,71.6,2900,40.503
爵士风情花园 3室2厅 3000元,3室2厅,94,3000,31.915
中意名仕苑 3室2厅 4300元,3室2厅,145,4300,29.655
万宝城 2室1厅 2700元,2室1厅,50.65,2700,53.307
万宝城 1室1厅 1300元,1室1厅,39,1300,33.333
爵士风情大三房，简自住装修，拎包入住,3室1厅,120.53,3300,27.379
西溪蓝海 3室1厅 3000元,3室1厅,89,3000,33.708
良渚花苑新村 3室1厅 3000元,3室1厅,92.87,3000,32.303
西溪欢乐城边  成熟商圈  欧式装修  光线充足,3室2厅,127,5500,43.307
瑞城温莎郡 2室2厅 2500元,2室2厅,85,2500,29.412
世纪嘉园晴彩巴厘 1室1厅 2100元,1室1厅,45.1,2100,46.563
华元西溪欢乐城 2室1厅 2400元,2室1厅,39,2400,61.538
广厦天都城温莎苑 3室1厅 3000元,3室1厅,100,3000,30.0
未来科技城精装4.79米LOFT公寓 民电民水,2室1厅,52,4000,76.923
大华海派风景 3室2厅 4000元,3室2厅,90,4000,44.444
万科溪望 3室3厅 6000元,3室3厅,89,6000,67.416
爵士风情花园简装大面积越层，家具家电齐全，拎包入住,8室2厅,194.34,5500,28.301
欧美金融城 3室2厅 5000元,3室2厅,89,5000,56.18
逸居城 3室1厅 4000元,3室1厅,90,4000,44.444
钱塘梧桐蓝山 3室1厅 3400元,3室1厅,89,3400,38.202
瑞金华庭嘉苑 3室2厅 3000元,3室2厅,90,3000,33.333
南北乐章 2室1厅 2000元,2室1厅,78,2000,25.641
大华海派风景西边套，采光充足，精装拎包入住！,3室2厅,108.57,5500,50.659
