,Unnamed: 0,Unnamed: 0.1,No,page,nick,time,content,area,ip,ip_loc,length,against,agree,channel,hot,level,login_type,media_type,mid,stamp,time_ymd,time_mdh,cmntcount,coor_loc,lng,lat 
1562,1562,1582,1583,80,问题少年雨宫莲,2018-08-08 11:48:07,不借贷有几个买得起房的[吃瓜],山西阳泉,110.180.16.239,"山西省阳泉市 电信 * GeoIP: Yangquan, Shanxi, China * China Telecom Shanxi",15,1533700087,0,cj,0,0,0,0,5B6A67F7-6EB410EF-14F85115F-8C5-909,1533700087,2018-08-08,08-08 11,2211,"{'lng': 113.56923760163296, 'lat': 37.86952949322259}",113.56923760163296,37.86952949322259
1563,1563,1583,1584,80,爬墙看解剖,2018-08-08 11:48:01,资源都被垄断了，受苦的都是人民,江苏徐州,117.136.67.19,"江苏省 移动 * GeoIP: Xuzhou, Jiangsu, China * China Mobile",15,1533700081,1,cj,0,0,0,0,5B6A67EF-75884313-72686FBD-8C5-83D,1533700081,2018-08-08,08-08 11,2210,"{'lng': 117.18810662317686, 'lat': 34.27155343109188}",117.18810662317686,34.27155343109188
1564,1564,1584,1585,80,梦想是娶惠惠,2018-08-08 11:47:55,🐻 👎  🐸 👍,河南开封,61.158.147.25,"河南省洛阳市 联通 * GeoIP: Luoyang, Henan, China * China Unicom Henan",23,1533700075,265,cj,0,1,0,0,5B6A67EA-3D9E9319-15DDA23E7-8C5-835,1533700075,2018-08-08,08-08 11,2209,"{'lng': 114.35164211776365, 'lat': 34.80185417583674}",114.35164211776365,34.80185417583674
1565,1565,1585,1586,80,用户6146984127,2018-08-08 11:47:40,so，所以呢！,广东,117.136.79.20,"广东省佛山市 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",7,1533700060,0,cj,0,0,0,0,5B6A67D9-75884F14-16E6388BF-8C5-884,1533700060,2018-08-08,08-08 11,2208,"{'lng': 113.3948175587587, 'lat': 23.40800372902474}",113.3948175587587,23.40800372902474
1566,1566,1586,1587,80,_尾尾_,2018-08-08 11:47:39,你看，啥都怪年轻人，还特么不让年轻人说话。,宁夏吴忠,119.60.162.74,"宁夏自治区吴忠市 电信 * GeoIP: Yinchuan, Ningxia, China * China Telecom ningxia",21,1533700059,0,cj,0,0,0,0,5B6A67D8-773CA24A-14476DA4D-8C5-891,1533700059,2018-08-08,08-08 11,2207,"{'lng': 106.20825419850944, 'lat': 37.99356100293566}",106.20825419850944,37.99356100293566
1567,1567,1587,1588,80,Krybox,2018-08-08 11:47:39,这是兜不住了，满天甩锅,陕西西安,117.35.135.132,"陕西省西安市 电信 * GeoIP: Xian, Shaanxi, China * China Telecom Shanxi(SN)",11,1533700059,0,cj,0,0,0,0,5B6A67D9-75238784-7E92BF93-8C5-882,1533700059,2018-08-08,08-08 11,2206,"{'lng': 108.95309827919623, 'lat': 34.277799897830626}",108.95309827919623,34.277799897830626
1568,1568,1588,1589,80,9月12号_晴,2018-08-08 11:47:35,卧槽，小编这标题，把领袖置于何地？,安徽合肥,223.104.34.80,"安徽省 移动 * GeoIP: Hefei, Anhui, China * China Mobile Guangdong",17,1533700055,0,cj,0,0,0,0,5B6A67D7-DF682250-776819A7-8C5-95C,1533700055,2018-08-08,08-08 11,2205,"{'lng': 117.28269909168304, 'lat': 31.86694226068694}",117.28269909168304,31.86694226068694
1569,1569,1589,1590,80,焦虑中的璎珞,2018-08-08 11:47:34,搞不懂，不消费怎么拉动经济呢……,上海,180.169.100.74,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",16,1533700054,0,cj,0,0,0,0,5B6A67D3-B4A9644A-6DEF57E9-8C5-942,1533700054,2018-08-08,08-08 11,2204,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
1570,1570,1590,1591,80,pendinny,2018-08-08 11:47:32,年轻人，你们不去生孩子，多买几套房还房贷，而是把钱拿去出国旅游、买iphone、喝星巴克，这种想法很危险,福建福州,140.224.66.177,"福建省福州市 电信 * GeoIP: Fuzhou, Fujian, China * China Telecom FUJIAN NETWORK",52,1533700052,0,cj,0,0,0,0,5B6A67D1-8CE042B1-49B7843F-8C5-7D0,1533700052,2018-08-08,08-08 11,2203,"{'lng': 119.33022110712668, 'lat': 26.04712549657293}",119.33022110712668,26.04712549657293
1571,1571,1591,1592,80,Martin_洪,2018-08-08 11:47:32,对，tc普通人没权利祸害国家，得有权有势的才行。,广东,223.104.63.119,"广东省深圳市 移动 * GeoIP: Guangzhou, Guangdong, China * China Mobile",24,1533700052,0,cj,0,0,0,0,5B6A67D1-DF683F77-9E475C5F-8C5-8FD,1533700052,2018-08-08,08-08 11,2202,"{'lng': 113.3948175587587, 'lat': 23.40800372902474}",113.3948175587587,23.40800372902474
1572,1572,1592,1593,80,艹明-萌,2018-08-08 11:47:03,一不小心带领国家了,河北,221.192.178.243,"河北省石家庄市 联通 * GeoIP: Handan, Hebei, China * China Unicom Liaoning",9,1533700023,0,cj,0,0,0,0,5B6A67B6-DDC0B2F3-B331456E-8C5-94F,1533700023,2018-08-08,08-08 11,2201,"{'lng': 117.2202967650772, 'lat': 39.17314893392419}",117.2202967650772,39.17314893392419
1573,1573,1593,1594,80,milk祺,2018-08-08 11:46:47,感觉新浪微博的背后就有问题，不止一次没底线了,安徽安庆,183.161.58.104,"安徽省安庆市 电信 * GeoIP: Wuhu, Anhui, China * China Telecom Anhui",22,1533700007,0,cj,0,0,0,0,5B6A67A7-B7A13A68-40B778D3-8C5-9BA,1533700007,2018-08-08,08-08 11,2200,"{'lng': 117.0587387721073, 'lat': 30.537897817381097}",117.0587387721073,30.537897817381097
1574,1574,1594,1595,80,清溪龍溪覅變偏僻地,2018-08-08 11:46:42,小同志坐下慢慢说,上海,58.34.71.29,"上海市 电信 * GeoIP: Shanghai, China * China Telecom Shanghai",8,1533700002,0,cj,0,0,0,0,5B6A679E-3A22471D-182AAEAE6-8C5-82A,1533700002,2018-08-08,08-08 11,2199,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
1575,1575,1595,1596,80,hadeswarlock,2018-08-08 11:46:30,活着不好吗,上海,117.136.8.245,"上海市 移动 * GeoIP: Shanghai, China * China Mobile",16,1533699990,65,cj,0,1,0,0,5B6A6792-758808F5-12DC4C2D6-8C5-800,1533699990,2018-08-08,08-08 11,2198,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
1576,1576,1596,1597,80,老王滑子菇,2018-08-08 11:46:13,国家把房价一涨再涨就是想把屁民压死在住上[摊手],陕西咸阳,117.33.225.38,"陕西省咸阳市 电信 * GeoIP: Xian, Shaanxi, China * China Telecom Shanxi(SN)",24,1533699973,0,cj,0,0,0,0,5B6A6781-7521E126-13927B7E9-8C5-897,1533699973,2018-08-08,08-08 11,2197,"{'lng': 108.70750927819563, 'lat': 34.34537299599856}",108.70750927819563,34.34537299599856
1577,1577,1597,1598,80,东方华夏1986,2018-08-08 11:46:07,怒！,广东深圳,117.136.40.202,"广东省东莞市 移动 * GeoIP: Shenzhen, Guangdong, China * China Mobile",2,1533699966,0,cj,0,0,0,0,5B6A677B-758828CA-153934D78-8C5-80D,1533699967,2018-08-08,08-08 11,2196,"{'lng': 114.0259736573215, 'lat': 22.546053546205247}",114.0259736573215,22.546053546205247
1578,1578,1598,1599,80,奈何百日_Louis,2018-08-08 11:45:58,还完没有？,云南,117.136.72.73,"云南省 移动 * GeoIP: Kunming, Yunnan, China * China Mobile Guangdong",5,1533699958,0,cj,0,0,0,0,5B6A6773-75884849-704A8E9C-8C5-825,1533699958,2018-08-08,08-08 11,2195,"{'lng': 101.59295163700766, 'lat': 24.86421279548333}",101.59295163700766,24.86421279548333
1580,1580,1600,1601,81,新垣结衣的壁虎酱,2018-08-08 11:45:37,1w[允悲],海南海口,111.29.246.14,"海南省海口市 移动 * GeoIP: Haikou, Hainan, China * China Mobile Guangdong",22,1533699937,8,cj,0,1,0,0,5B6A6760-6F1DF60E-13B7BBA78-8C5-901,1533699937,2018-08-08,08-08 11,2193,"{'lng': 110.3308018483363, 'lat': 20.022071276952243}",110.3308018483363,20.022071276952243
1581,1581,1601,1602,81,_阿七说面包和爱情都会有的,2018-08-08 11:45:18,对不起，我这种废人买不起房[跪了],浙江,112.17.237.209,"浙江省 移动 * GeoIP: Hangzhou, Zhejiang, China * China Mobile",17,1533699918,0,cj,0,0,0,0,5B6A674B-7011EDD1-7CAD4055-8C5-950,1533699918,2018-08-08,08-08 11,2192,"{'lng': 119.95720242066378, 'lat': 29.159494120760925}",119.95720242066378,29.159494120760925
1582,1582,1602,1603,81,Akriads,2018-08-08 11:45:18,我就是这个社会的一块电池，不想发电了就被捶打，没法发电了就被丢弃。,天津,36.106.19.30,"天津市 电信 * GeoIP: Tianjin, China * China Telecom TIANJIN",33,1533699918,0,cj,0,0,0,0,5B6A674C-246A131E-A76D2CA5-8C5-8EA,1533699918,2018-08-08,08-08 11,2191,"{'lng': 117.21081309155257, 'lat': 39.143929903310074}",117.21081309155257,39.143929903310074
1583,1583,1603,1604,81,慕榆火,2018-08-08 11:44:46,跪下挨打[吐][吐][吐],四川成都,171.210.67.14,"四川省 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",13,1533699886,0,cj,0,0,0,0,5B6A672B-ABD2430E-EB143AAB-8C5-890,1533699886,2018-08-08,08-08 11,2190,"{'lng': 102.89915972360397, 'lat': 30.36748093795755}",102.89915972360397,30.36748093795755
1584,1584,1604,1605,81,叫年糕不代表我爱吃年糕,2018-08-08 11:44:29,你一点都不关注我快别说了,上海,117.136.8.236,"上海市 移动 * GeoIP: Shanghai, China * China Mobile",19,1533699869,0,cj,0,1,0,0,5B6A671A-758808EC-69ADE96F-8C5-909,1533699869,2018-08-08,08-08 11,2189,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
1585,1585,1605,1606,81,中海今天有女朋友么,2018-08-08 11:44:05,原来我特么喝个星巴克还要打白条,辽宁营口,124.94.79.98,"辽宁省营口市 联通 * GeoIP: Shenyang, Liaoning, China * China Unicom Liaoning",15,1533699845,0,cj,0,0,0,0,5B6A6702-7C5E4F62-8867DB0D-8C5-87F,1533699845,2018-08-08,08-08 11,2188,"{'lng': 122.23339137079269, 'lat': 40.66865106647352}",122.23339137079269,40.66865106647352
1586,1586,1606,1607,81,一头老母猪的姐姐,2018-08-08 11:44:05,现在都generation z了，已经我们已经不配当millennials了,广东广州,59.42.87.208,"广东省广州市 电信 * GeoIP: Guangzhou, Guangdong, China * China Telecom Guangdong",38,1533699845,0,cj,0,0,0,0,5B6A6704-3B2A57D0-680F7856-8C5-8F6,1533699845,2018-08-08,08-08 11,2187,"{'lng': 113.30764967515182, 'lat': 23.12004910207623}",113.30764967515182,23.12004910207623
1587,1587,1607,1608,81,好吃懒做王小瑶,2018-08-08 11:43:59,我选择做个咸鱼,河南郑州,115.60.62.85,"河南省郑州市 联通 * GeoIP: Zhengzhou, Henan, China * China Unicom Henan",7,1533699839,0,cj,0,0,0,0,5B6A66FE-733C3E55-B557B852-8C5-8FB,1533699839,2018-08-08,08-08 11,2186,"{'lng': 113.64964384986449, 'lat': 34.756610064140254}",113.64964384986449,34.756610064140254
1588,1588,1608,1609,81,Y87aoPZH_xiamen站,2018-08-08 11:43:56,是的哈哈哈，和闺蜜好好过吃吃喝喝玩玩乐乐的日子吧,四川成都,171.223.43.133,"四川省成都市 电信 * GeoIP: Chengdu, Sichuan, China * China Telecom Sichuan",36,1533699836,1,cj,0,1,0,0,5B6A66F8-ABDF2B85-9AC8AE71-8C5-96E,1533699836,2018-08-08,08-08 11,2185,"{'lng': 102.89915972360397, 'lat': 30.36748093795755}",102.89915972360397,30.36748093795755
1589,1589,1609,1610,81,梅塔特隆的猫,2018-08-08 11:43:52,只要不买房，就可以天天喝星巴克发自拍诶[憧憬]买房之后就喝罐装雀巢吧[二哈],重庆,14.108.28.204,"重庆市 电信 * GeoIP: Chongqing, China * China Telecom Chongqing",38,1533699832,0,cj,0,0,0,0,5B6A66F5-E6C1CCC-12B1D0B02-8C5-8AC,1533699832,2018-08-08,08-08 11,2184,"{'lng': 106.53063501341296, 'lat': 29.54460610888615}",106.53063501341296,29.54460610888615
1590,1590,1610,1611,81,水爱那条小青龙,2018-08-08 11:43:50,WTH?,天津,218.69.72.19,"天津市 联通 * GeoIP: Tianjin, China * China Unicom Tianjin",4,1533699829,0,cj,0,0,0,0,5B6A66F3-DA454813-73896981-8C5-927,1533699830,2018-08-08,08-08 11,2183,"{'lng': 117.21081309155257, 'lat': 39.143929903310074}",117.21081309155257,39.143929903310074
1591,1591,1611,1612,81,qgq741125,2018-08-08 11:43:36,狠狠怼回去，以后这类不要逼脸的言论一出来，大家就骂它个狗血喷头,内蒙古呼和浩特,220.195.66.11,"内蒙古自治区通辽市 联通 * GeoIP: Hohhot, Nei Mongol, China * China Unicom Liaoning",31,1533699816,0,cj,0,0,0,0,5B6A66E7-DCC3420B-8A4800FE-8C5-8F8,1533699816,2018-08-08,08-08 11,2182,"{'lng': 111.6603505200542, 'lat': 40.828318873081585}",111.6603505200542,40.828318873081585
1592,1592,1612,1613,81,见义勇为唐床破,2018-08-08 11:43:32,又怎么没想到，明天就贷款100万存余额宝,北京,61.49.51.159,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",20,1533699811,1,cj,0,0,0,0,5B6A66E2-3D31339F-14ED732E1-8C5-836,1533699812,2018-08-08,08-08 11,2181,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
1593,1593,1613,1614,81,主攻手,2018-08-08 11:43:25,我就默默看着你秀,北京,180.149.153.176,"北京市 电信 * GeoIP: Beijing, China * ChinaTelecom Group Beijing Ltd,Co",8,1533699805,0,cj,0,0,0,0,5B6A66D9-B49599B0-75A7133B-8C5-94D,1533699805,2018-08-08,08-08 11,2180,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
1594,1594,1614,1615,81,Urakaze-,2018-08-08 11:43:25,国家不是鼓励消费吗,北京,123.119.211.64,"北京市 联通 * GeoIP: Beijing, China * China Unicom Beijing",9,1533699805,0,cj,0,0,0,0,5B6A66DE-7B77D340-4CFE068D-8C5-82B,1533699805,2018-08-08,08-08 11,2179,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
1595,1595,1615,1616,81,子豆爱,2018-08-08 11:43:14,滾,辽宁盘锦,175.167.130.114,"辽宁省沈阳市 联通 * GeoIP: Dalian, Liaoning, China * China Unicom Liaoning",1,1533699794,1,cj,0,0,0,0,5B6A66D2-AFA78272-50F84847-8C5-83E,1533699794,2018-08-08,08-08 11,2178,"{'lng': 122.07322781023007, 'lat': 41.14124802295616}",122.07322781023007,41.14124802295616
1596,1596,1616,1617,81,勇敢的括约肌,2018-08-08 11:43:02,哎哟卧槽人在家中坐好大一口锅,山东,223.104.186.22,"山东省 移动 * GeoIP: Jinan, Shandong, China * China Mobile Shandong",14,1533699782,0,cj,0,0,0,0,5B6A66C2-DF68BA16-154EE9179-8C5-7D2,1533699782,2018-08-08,08-08 11,2177,"{'lng': 118.52766339287801, 'lat': 36.09928992972826}",118.52766339287801,36.09928992972826
1597,1597,1617,1618,81,lllllliiii2018,2018-08-08 11:42:55,[太开心]就不买房，拖垮最后一架马车我们90后就胜利了,四川成都,117.172.27.129,"四川省成都市 移动 * GeoIP: Chengdu, Sichuan, China * China Mobile Guangdong",27,1533699775,0,cj,0,0,0,0,5B6A66BD-75AC1B81-178C565A9-8C5-906,1533699775,2018-08-08,08-08 11,2176,"{'lng': 102.89915972360397, 'lat': 30.36748093795755}",102.89915972360397,30.36748093795755
1598,1598,1618,1619,81,臆想盲碌碌,2018-08-08 11:42:41,都怪你们这些年轻人天天晒自拍、旅游、喝星巴克，到处玩乐不买房,浙江衢州,60.185.66.87,"浙江省衢州市 电信 * GeoIP: Jinhua, Zhejiang, China * China Telecom Quzhou",42,1533699761,0,cj,0,1,0,0,5B6A66AE-3CB94257-6B425D1C-8C5-8F7,1533699761,2018-08-08,08-08 11,2175,"{'lng': 118.87584165150854, 'lat': 28.95691044753569}",118.87584165150854,28.95691044753569
1599,1599,1619,1620,81,五亩-,2018-08-08 11:42:27,难道不是房子，医疗，教育，给父母养老四座大山？,陕西咸阳,124.115.124.60,"陕西省咸阳市 电信 * GeoIP: Xian, Shaanxi, China * China Telecom",23,1533699747,32,cj,0,0,0,0,5B6A66A2-7C737C3C-89A7861A-8C5-859,1533699747,2018-08-08,08-08 11,2174,"{'lng': 108.70750927819563, 'lat': 34.34537299599856}",108.70750927819563,34.34537299599856
1600,1600,1620,1621,82,离不开美食和游戏的M,2018-08-08 11:42:27,自己一个人完全就没办法啊…而且你别看这里地价高…租金便宜到爆炸…三千多四千一个月…一百多平的房子,广东广州,119.131.179.5,"广东省广州市 电信 * GeoIP: Guangzhou, Guangdong, China * China Telecom Guangdong",58,1533699747,0,cj,0,2,0,0,5B6A66A2-7783B305-81818D81-8C5-987,1533699747,2018-08-08,08-08 11,2173,"{'lng': 113.30764967515182, 'lat': 23.12004910207623}",113.30764967515182,23.12004910207623
1601,1601,1621,1622,82,Layfolk_9527,2018-08-08 11:42:21,我从来没见过如此厚颜无耻的媒体及公仆,江苏南通,121.226.120.180,"江苏省南通市 电信 * GeoIP: Nantong, Jiangsu, China * China Telecom jiangsu",18,1533699741,0,cj,0,0,0,0,5B6A669A-79E278B4-6A058BDE-8C5-857,1533699741,2018-08-08,08-08 11,2172,"{'lng': 120.87380095093022, 'lat': 32.014664540823446}",120.87380095093022,32.014664540823446
1602,1602,1622,1623,82,九尺二间过,2018-08-08 11:42:19,没有年轻人 小编死了谁送中呢,上海,112.65.48.211,"上海市 联通 * GeoIP: Shanghai, China * China Unicom Shanghai network",14,1533699739,0,cj,0,0,0,0,5B6A6699-704130D3-BB879245-8C5-94D,1533699739,2018-08-08,08-08 11,2171,"{'lng': 121.48789948569473, 'lat': 31.24916171001514}",121.48789948569473,31.24916171001514
1603,1603,1623,1624,82,丧心病狂的范志明,2018-08-08 11:42:02,房贷,云南昆明,106.61.107.205,"云南省 电信 * GeoIP: Luxi, Yunnan, China * China Telecom",2,1533699721,0,cj,0,1,0,0,5B6A6685-6A3D6BCD-9103539F-8C5-8A9,1533699722,2018-08-08,08-08 11,2170,"{'lng': 102.71460113878045, 'lat': 25.049153100453157}",102.71460113878045,25.049153100453157
1604,1604,1624,1625,82,丧心病狂的范志明,2018-08-08 11:41:59,不是………中国负债率高不是因为放贷？,云南昆明,106.61.107.205,"云南省 电信 * GeoIP: Luxi, Yunnan, China * China Telecom",18,1533699719,0,cj,0,0,0,0,5B6A6684-6A3D6BCD-9103539F-8C5-8A9,1533699719,2018-08-08,08-08 11,2169,"{'lng': 102.71460113878045, 'lat': 25.049153100453157}",102.71460113878045,25.049153100453157
1605,1605,1625,1626,82,爝火良宥,2018-08-08 11:41:57,“千禧世代进入消费市场后一切都发生了变化”[作揖]刚上大学呢就带领国家走向危机了。小编标题牛逼。,江西萍乡,117.170.245.166,"江西省萍乡市 移动 * GeoIP: Pingxiang, Jiangxi, China * China Mobile Guangdong",48,1533699717,39,cj,0,0,0,0,5B6A6681-75AAF5A6-18221C43E-8C5-8CC,1533699717,2018-08-08,08-08 11,2168,"{'lng': 115.67608236670434, 'lat': 27.757258443440836}",115.67608236670434,27.757258443440836
1606,1606,1626,1627,82,肩膀上的指环O,2018-08-08 11:41:53,这锅甩得真好，给个赞,湖南长沙,113.240.244.162,"湖南省长沙市 电信 * GeoIP: Changsha, Hunan, China * China Telecom Hunan",10,1533699713,0,cj,0,0,0,0,5B6A667D-71F0F4A2-14D28851E-8C5-9AB,1533699713,2018-08-08,08-08 11,2167,"{'lng': 112.9793527876505, 'lat': 28.21347823085322}",112.9793527876505,28.21347823085322
1607,1607,1627,1628,82,黒川KIRA,2018-08-08 11:41:50,关 你 屁 事,四川内江,117.173.197.109,"四川省内江市 移动 * GeoIP: Neijiang, Sichuan, China * China Mobile Guangdong",7,1533699709,0,cj,0,0,0,0,5B6A667A-75ADC56D-13D7835AF-8C5-829,1533699710,2018-08-08,08-08 11,2166,"{'lng': 105.07305599171474, 'lat': 29.599461534774647}",105.07305599171474,29.599461534774647
1608,1608,1628,1629,82,家里有只不吃鱼的猫,2018-08-08 11:41:44,那孩子不生了  不然也是个穷三代,北京,223.104.3.237,"北京市 移动 * GeoIP: Beijing, China * China Mobile",16,1533699704,2,cj,0,0,0,0,5B6A6676-DF6803ED-16A484904-8C5-879,1533699704,2018-08-08,08-08 11,2165,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
1609,1609,1629,1630,82,啸行,2018-08-08 11:41:41,这种财经分析的文章，看了之后，只有恶心两个字，可以形容我的心情。,北京,117.136.0.196,"北京市 移动 * GeoIP: Beijing, China * China Mobile",32,1533699701,0,cj,0,0,0,0,5B6A6672-758800C4-792475C7-8C5-8F3,1533699701,2018-08-08,08-08 11,2164,"{'lng': 116.39564503787867, 'lat': 39.92998577808024}",116.39564503787867,39.92998577808024
1610,1610,1630,1631,82,臆想盲碌碌,2018-08-08 11:41:24,恭喜点什么！,浙江衢州,60.185.66.87,"浙江省衢州市 电信 * GeoIP: Jinhua, Zhejiang, China * China Telecom Quzhou",18,1533699684,0,cj,0,1,0,0,5B6A6664-3CB94257-6B425D1C-8C5-8F7,1533699684,2018-08-08,08-08 11,2163,"{'lng': 118.87584165150854, 'lat': 28.95691044753569}",118.87584165150854,28.95691044753569
1611,1611,1631,1632,82,AllanZ,2018-08-08 11:41:14,"强烈支持80, 90, 00的非暴力不合作运动",澳大利亚,1.144.106.85,"澳大利亚  * GeoIP: Dural, New South Wales, Australia * Telstra Internet",23,1533699674,8,cj,0,0,0,0,5B6A6657-1906A55-3D25E95F-8C5-9B3,1533699674,2018-08-08,08-08 11,2162,"{'lng': 121.41870908660299, 'lat': 37.543317132551}",121.41870908660299,37.543317132551
